DATETIME,TRAFLOAD_CS_ERL,TRAFLOAD_CELL_PS_KB,TRAFLOAD_CELL_PS_DL_KB,TRAFLOAD_CELL_PS_UL_KB
12/02/2015 17:00:00,260953.16,32405508510.68,27797889912.91,4607618597.77
12/02/2015 18:00:00,247913.32,35234177245.44,30295344283.47,4938832961.96
12/02/2015 19:00:00,241469.69,36707150285.24,31555265838.06,5151884447.18
12/02/2015 20:00:00,218710.37,37865638575.85,32525747252.62,5339891323.23
12/02/2015 21:00:00,177173.75,37897759221.93,32573837311.71,5323921910.21
12/02/2015 22:00:00,139605.66,38071735453.54,32831236204.73,5240499248.81
12/02/2015 23:00:00,96474.73,34927599463.5,30405684946,4521914517.49
12/03/2015,64361.37,27966930698.51,24502014975.39,3464915723.12
12/03/2015 01:00:00,33675.24,17701877469.73,15586436726.84,2115440742.89
12/03/2015 02:00:00,15152.3,9837104574.29,8628869888.03,1208234686.26
12/03/2015 03:00:00,7567.43,6257863699.8,5485866355.45,771997344.36
12/03/2015 04:00:00,4309.14,4307843246.1,3763681215.25,544162030.85
12/03/2015 05:00:00,4027.73,3759298537.57,3267037946.02,492260591.55
12/03/2015 06:00:00,9663.43,6257047403.3,5425301058.24,831746345.06
12/03/2015 07:00:00,34196.61,14047658533.52,12233664486.63,1813994046.89
12/03/2015 08:00:00,75477.91,19598325623.67,16984238241.64,2614087382.03
12/03/2015 09:00:00,134291.19,22459220221.88,19410035859.27,3049184362.61
12/03/2015 10:00:00,200407.11,25470408991.91,21924418261.92,3545990729.99
12/03/2015 11:00:00,238181.89,26548386728.57,22742383585.56,3806003143.01
12/03/2015 12:00:00,255317.4,28025774499.23,23986504048.29,4039270450.94
12/03/2015 13:00:00,250551.67,28842329304.55,24682802413.07,4159526891.49
12/03/2015 14:00:00,236524.41,28329361024.15,24199998580.13,4129362444.03
12/03/2015 15:00:00,247918.2,29565276486.82,25286571387.49,4278705099.33
12/03/2015 16:00:00,263888.31,30659538205.78,26257080079.42,4402458126.36
12/03/2015 17:00:00,260023.54,32725313495.41,28124437506.56,4600875988.85
12/03/2015 18:00:00,247139.62,35832546598.68,30916922312.05,4915624286.64
12/03/2015 19:00:00,239506.22,37642296148.79,32510370146.81,5131926001.99
12/03/2015 20:00:00,219217.9,39269697232.19,33877825805.09,5391871427.1
12/03/2015 21:00:00,179656.84,39656297713.81,34255694714.87,5400602998.94
12/03/2015 22:00:00,140253.42,39169478023.69,33913662920.04,5255815103.65
12/03/2015 23:00:00,99351.73,35878509796.66,31247710665.19,4630799131.47
12/04/2015,62552.63,28181183645.42,24775182758.6,3406000886.82
12/04/2015 01:00:00,29720.85,16959199447.79,14971726469.89,1987472977.91
12/04/2015 02:00:00,14682.46,9835882749,8684714216.68,1151168532.32
12/04/2015 03:00:00,7445.3,6257741130.57,5493734952.76,764006177.81
12/04/2015 04:00:00,4257.35,4206363477.13,3677680487.4,528682989.73
12/04/2015 05:00:00,4039.09,3826685478.15,3325845050.88,500840427.26
12/04/2015 06:00:00,9435.06,6426443231.38,5582404147.66,844039083.72
12/04/2015 07:00:00,32983.2,14182451735.02,12371199813.33,1811251921.68
12/04/2015 08:00:00,73766.27,19849981930.36,17263083192.95,2586898737.41
12/04/2015 09:00:00,133611,22571841427.21,19540280315.2,3031561112.01
12/04/2015 10:00:00,205587.68,25405845225.51,21861180228.33,3544664997.17
12/04/2015 11:00:00,242783.06,25459552461.4,21768116106.36,3691436355.04
12/04/2015 12:00:00,236280.77,27265663492.9,23371626407.81,3894037085.09
12/04/2015 13:00:00,266142.74,28778359763.88,24648806120.31,4129553643.58
12/04/2015 14:00:00,247745.06,28564272674.46,24495324911.32,4068947763.13
12/04/2015 15:00:00,258141.56,29533236385.65,25296920793.02,4236315592.63
12/04/2015 16:00:00,275966.34,30578137145.65,26117668727.84,4460468417.81
12/04/2015 17:00:00,268291.84,32013908282.67,27362575904.97,4651332377.7
12/04/2015 18:00:00,249936.3,35234149735.41,30241255381.32,4992894354.09
12/04/2015 19:00:00,241440.8,37097546496.42,31783861124.89,5313685371.53
12/04/2015 20:00:00,207858.25,38647277323.58,32923163551.83,5724113771.75
12/04/2015 21:00:00,167896.53,39219891847.87,33422785240.81,5797106607.06
12/04/2015 22:00:00,134840.88,40165106135.81,34744160857.82,5420945277.99
12/04/2015 23:00:00,99965.05,38722159890.31,33826760531.32,4895399358.99
12/05/2015,67867.79,32548461808.64,28691862768.34,3856599040.3
12/05/2015 01:00:00,38824.06,22305681863.25,19779546803.64,2526135059.61
12/05/2015 02:00:00,20686.31,13386781419.78,11881990210.21,1504791209.58
12/05/2015 03:00:00,10642.41,7971654908.1,7047856430,923798478.09
12/05/2015 04:00:00,5872.07,5149923757.57,4518312576.19,631611181.38
12/05/2015 05:00:00,4606.53,4097025487.74,3572097566.99,524927920.75
12/05/2015 06:00:00,7396.77,5594093261.9,4890389556.04,703703705.86
12/05/2015 07:00:00,21148.92,11177873620.31,9871828183.18,1306045437.13
12/05/2015 08:00:00,50788.46,17472654212.52,15424976061.53,2047678151
12/05/2015 09:00:00,98889.78,22835037046.15,20105592130.53,2729444915.62
12/05/2015 10:00:00,165704.16,26961583515.62,23602088096.83,3359495418.79
12/05/2015 11:00:00,223008.06,28176409187.22,24445366146.68,3731043040.54
12/05/2015 12:00:00,253002.47,29685760930.39,25641396907.54,4044364022.85
12/05/2015 13:00:00,254244.31,30542985338.49,26324333448.23,4218651890.25
12/05/2015 14:00:00,237197.49,31562117618.6,27188841948.96,4373275669.64
12/05/2015 15:00:00,231132.69,32376842684.38,27868784813.65,4508057870.74
12/05/2015 16:00:00,234981.9,32538561891.11,27961835141.54,4576726749.57
12/05/2015 17:00:00,231874.2,34691131831.1,29868291364.45,4822840466.65
12/05/2015 18:00:00,195143.1,33030145411.51,28454877480.72,4575267930.78
12/05/2015 19:00:00,207233.19,39844179332.06,34185296061.05,5658883271.01
12/05/2015 20:00:00,184949.92,41269803822.52,35335818260.3,5933985562.22
12/05/2015 21:00:00,160866.88,41299569617.59,35585804484.7,5713765132.88
12/05/2015 22:00:00,131878.64,41067800182.81,35534098068.66,5533702114.16
12/05/2015 23:00:00,103409.74,40076927173.04,34892353517.5,5184573655.54
12/06/2015,73365.65,35080552798.6,30824926585.69,4255626212.92
12/06/2015 01:00:00,43757.53,25243214386.01,22340758596.73,2902455789.27
12/06/2015 02:00:00,25168.44,15617250794.5,13833963793.84,1783287000.66
12/06/2015 03:00:00,13423.72,9220250589.03,8156807292.72,1063443296.31
12/06/2015 04:00:00,7312.82,5649144936.35,4976584838.86,672560097.49
12/06/2015 05:00:00,5137.25,4085943289.71,3548705645.76,537237643.95
12/06/2015 06:00:00,6164.62,4824625471.32,4206929550.71,617695920.61
12/06/2015 07:00:00,12330.19,8500068947.3,7512543397.53,987525549.77
12/06/2015 08:00:00,27249.79,14628174891.82,12987768658.45,1640406233.37
12/06/2015 09:00:00,57410.77,21592842875.06,19111873419.52,2480969455.54
12/06/2015 10:00:00,105720.89,26885787587.78,23647345114.69,3238442473.09
12/06/2015 11:00:00,160456.72,29508250963.84,25696835982.12,3811414981.72
12/06/2015 12:00:00,202266.33,31238903786.94,27038100979.95,4200802806.99
12/06/2015 13:00:00,212172.93,31983095460.45,27553078343.65,4430017116.8
12/06/2015 14:00:00,202795.35,32727308442.07,28123210134.22,4604098307.86
12/06/2015 15:00:00,199423.2,32975962227.9,28266748887.01,4709213340.89
12/06/2015 16:00:00,201207.16,33514737827.7,28721762445.31,4792975382.39
12/06/2015 17:00:00,198985.52,35106097755.45,30157460236.17,4948637519.28
12/06/2015 18:00:00,198389.69,37154368370.76,31945371027.66,5208997343.1
12/06/2015 19:00:00,193601.07,39800842043.82,34057100525.19,5743741518.63
12/06/2015 20:00:00,179586.44,41413059285.32,35436266778.08,5976792507.23
12/06/2015 21:00:00,164022.83,39499415709.02,34021812661.32,5477603047.7
12/06/2015 22:00:00,133428.48,38380345683.93,33201552705.13,5178792978.8
12/06/2015 23:00:00,100169.52,35800417633.21,31191459534.16,4608958099.05
12/07/2015,66065.74,28132495754.54,24719347607.57,3413148146.96
12/07/2015 01:00:00,35361.27,18175386262.24,16066385838.33,2109000423.91
12/07/2015 02:00:00,17089.6,10382909945.88,9174458845.14,1208451100.74
12/07/2015 03:00:00,8450.36,6277659310.7,5518654364.72,759004945.98
12/07/2015 04:00:00,4571.16,4120770607.41,3596261350.28,524509257.13
12/07/2015 05:00:00,4003.58,3337619855.15,2868584347.35,469035507.8
12/07/2015 06:00:00,9487.44,5417435555.24,4660855885.86,756579669.38
12/07/2015 07:00:00,33341.13,12281409889.45,10628957867.12,1652452022.33
12/07/2015 08:00:00,75683.88,17346743999.21,14960062197.05,2386681802.16
12/07/2015 09:00:00,139951.67,20533858143.63,17680590090.83,2853268052.8
12/07/2015 10:00:00,211107.64,23476182461.07,20155116188.08,3321066272.98
12/07/2015 11:00:00,258195.31,24889732849.92,21235669190.47,3654063659.45
12/07/2015 12:00:00,280864.37,26757189244.08,22849746601.89,3907442642.19
12/07/2015 13:00:00,276329.44,27611177445.77,23602463114.74,4008714331.03
12/07/2015 14:00:00,261475.9,26880624006.09,22939589528.18,3941034477.91
12/07/2015 15:00:00,273884.83,28192663039.7,24075242247.94,4117420791.76
12/07/2015 16:00:00,289223.92,28825560244,24582353323.33,4243206920.67
12/07/2015 17:00:00,280574.33,30787241389.37,26374246558.05,4412994831.33
12/07/2015 18:00:00,264651.02,33888023802.56,29099991550.88,4788032251.68
12/07/2015 19:00:00,256861.95,35536029019.51,30513778173.24,5022250846.27
12/07/2015 20:00:00,231414.3,37943370928.04,32651223319.59,5292147608.45
12/07/2015 21:00:00,191152.16,39182417715.29,33842966956.5,5339450758.79
12/07/2015 22:00:00,149122.98,38869188966.57,33803561676.97,5065627289.6
12/07/2015 23:00:00,105348.31,36107424211.36,31618913220.91,4488510990.44
12/08/2015,65467.47,28456320362.75,25141129521.83,3315190840.92
12/08/2015 01:00:00,34271.21,17615520599.13,15651368340.53,1964152258.6
12/08/2015 02:00:00,15872.36,10062600013.14,8931525319.86,1131074693.29
12/08/2015 03:00:00,7909.76,6327638691.6,5582357835.78,745280855.82
12/08/2015 04:00:00,4437.27,4338781934.69,3800665265.94,538116668.75
12/08/2015 05:00:00,3954.83,3807945123.86,3329176268.6,478768855.26
12/08/2015 06:00:00,9469.8,6447898319.82,5639246630.99,808651688.82
12/08/2015 07:00:00,33982.38,14710495518.4,12922886091.35,1787609427.05
12/08/2015 08:00:00,77436.91,20476855669.72,17908124980.76,2568730688.95
12/08/2015 09:00:00,141512.83,23246752497.96,20211058213.6,3035694284.36
12/08/2015 10:00:00,212043.78,26257011645.66,22721481099.14,3535530546.52
12/08/2015 11:00:00,257068.13,27134272087.83,23360737438.28,3773534649.55
12/08/2015 12:00:00,276829.5,28999283191.9,24941443939.45,4057839252.46
12/08/2015 13:00:00,271334.7,29819735744.1,25650583083.18,4169152660.92
12/08/2015 14:00:00,255043.14,28951076986.25,24888360354.6,4062716631.65
12/08/2015 15:00:00,269191.99,30157605946.05,25879427172.33,4278178773.72
12/08/2015 16:00:00,286439.1,31223816468.95,26759156730.79,4464659738.16
12/08/2015 17:00:00,278521.05,33367519467.6,28741493043.15,4626026424.45
12/08/2015 18:00:00,268312.13,35923355401.75,31013595877.13,4909759524.63
12/08/2015 19:00:00,262786.95,37738905411.99,32619637555.49,5119267856.5
12/08/2015 20:00:00,242611.97,38800189987.19,33417922619.96,5382267367.23
12/08/2015 21:00:00,199195.69,39389747500.21,34057825212.82,5331922287.39
12/08/2015 22:00:00,151043.65,41294185014.53,35943931801.91,5350253212.62
12/08/2015 23:00:00,103731.06,38664979083.33,33929501687.21,4735477396.12
12/09/2015,70426.15,30151576267.87,26669866420.88,3481709846.99
12/09/2015 01:00:00,35706.04,18771450060.98,16689304150.72,2082145910.26
12/09/2015 02:00:00,16810.29,10940192001.23,9729906684.11,1210285317.12
12/09/2015 03:00:00,8241.5,6716470866.76,5951322928.58,765147938.19
12/09/2015 04:00:00,4605.6,4562124983.57,4022675064.07,539449919.5
12/09/2015 05:00:00,4048.53,3980082631.84,3494321616.9,485761014.94
12/09/2015 06:00:00,9391.55,6689656846.5,5875966606.49,813690240.02
12/09/2015 07:00:00,33342.77,14742873505.24,12951134377.81,1791739127.43
12/09/2015 08:00:00,76663.06,20597316139.91,18054378696.65,2542937443.26
12/09/2015 09:00:00,139912.72,23695540647.06,20679616435.38,3015924211.68
12/09/2015 10:00:00,209804.47,26465185768.17,22992005815.88,3473179952.29
12/09/2015 11:00:00,255211.56,27480080971.63,23796533185.63,3683547785.99
12/09/2015 12:00:00,277295.34,29223654888.23,25272187113.82,3951467774.41
12/09/2015 13:00:00,268507.28,29823772645.57,25809379868.57,4014392777
12/09/2015 14:00:00,250277.48,29100847022.42,25162865719.21,3937981303.21
12/09/2015 15:00:00,268309.48,30424625578.94,26278262346.2,4146363232.74
12/09/2015 16:00:00,286541.32,31350482328.38,27051210396.59,4299271931.79
12/09/2015 17:00:00,282620.5,33642181627.96,29137374137.64,4504807490.33
12/09/2015 18:00:00,270014.72,36841570121.99,32006174064.38,4835396057.61
12/09/2015 19:00:00,264117.46,38490712955.5,33417334943.54,5073378011.96
12/09/2015 20:00:00,242124.67,39761610785.38,34441105271.65,5320505513.72
12/09/2015 21:00:00,198403.08,40932198179.34,35588861818.31,5343336361.03
12/09/2015 22:00:00,152682.24,39879593316.54,34747936962.66,5131656353.88
12/09/2015 23:00:00,109069.38,37417183537.43,32818330552.86,4598852984.57
12/10/2015,72340.25,31932753233.1,28256366945.53,3676386287.57
12/10/2015 01:00:00,36828.18,20574222930.82,18364882638.49,2209340292.33
12/10/2015 02:00:00,17103.85,11972163294.31,10689346172.21,1282817122.1
12/10/2015 03:00:00,8095.52,7214817651.62,6422153362.33,792664289.28
12/10/2015 04:00:00,4714.74,4967322379.1,4393265743.51,574056635.59
12/10/2015 05:00:00,4037.13,4359583261.23,3844426720.51,515156540.72
12/10/2015 06:00:00,9498.57,7208896785.81,6349465051,859431734.8
12/10/2015 07:00:00,33449.88,15662930268.21,13764731441.32,1898198826.89
12/10/2015 08:00:00,76035.13,21792413349.3,19125103779,2667309570.29
12/10/2015 09:00:00,138761.65,24966378646.4,21832235085.31,3134143561.09
12/10/2015 10:00:00,208835.27,28020918954.7,24428821486.01,3592097468.69
12/10/2015 11:00:00,254782.59,29018922644.59,25165450057.26,3853472587.33
12/10/2015 12:00:00,277228.12,31029695210.07,26920729294.26,4108965915.81
12/10/2015 13:00:00,271118.03,32039052485.99,27781162380.78,4257890105.21
12/10/2015 14:00:00,253207.89,31650444413.87,27451772284.59,4198672129.28
12/10/2015 15:00:00,268818.21,34707899663.77,30241277313.96,4466622349.82
12/10/2015 16:00:00,284597.69,35488567560.26,30877711526.87,4610856033.39
12/10/2015 17:00:00,278279.74,37213799961.95,32398609791.26,4815190170.69
12/10/2015 18:00:00,267214.82,39993751203.18,34875008682.42,5118742520.76
12/10/2015 19:00:00,264271.29,41657798403.58,36283783195.02,5374015208.55
12/10/2015 20:00:00,239181.57,44299686241.88,38485674176.81,5814012065.07
12/10/2015 21:00:00,196573.83,45128285087.02,39154582116.09,5973702970.94
12/10/2015 22:00:00,156674.19,44089395455.55,38480910321.61,5608485133.95
12/10/2015 23:00:00,109790.5,41389774314.25,36370622057.32,5019152256.93
12/11/2015,72018.5,33870552921.73,30060170862.85,3810382058.88
12/11/2015 01:00:00,37777.51,21312853769.5,19024978339.83,2287875429.66
12/11/2015 02:00:00,18137.68,12312760363.37,10992465904.08,1320294459.29
12/11/2015 03:00:00,8974.85,7497468637.24,6666605726.07,830862911.17
12/11/2015 04:00:00,4912.8,5015757817.36,4422239874.5,593517942.86
12/11/2015 05:00:00,4291.24,4330320944.65,3804612653.25,525708291.39
12/11/2015 06:00:00,9641.08,7191957500.26,6304814461.4,887143038.86
12/11/2015 07:00:00,33883.69,15989667611.91,14082000587.41,1907667024.5
12/11/2015 08:00:00,77123.14,22173653655.58,19450241055.62,2723412599.97
12/11/2015 09:00:00,142889.53,25186795631.52,22012810295.47,3173985336.05
12/11/2015 10:00:00,218418.34,28300225294.8,24629481008.24,3670744286.56
12/11/2015 11:00:00,261966.78,28764884889.88,24894552601.88,3870332288
12/11/2015 12:00:00,256431.74,30265180841.98,26239491446.92,4025689395.05
12/11/2015 13:00:00,287208,31795335628.45,27521154647.18,4274180981.28
12/11/2015 14:00:00,269839.15,31649156646.76,27422886853.81,4226269792.95
12/11/2015 15:00:00,283169.24,32844167506.48,28444314771.09,4399852735.38
12/11/2015 16:00:00,298307.69,34746739066.06,30149159539.8,4597579526.26
12/11/2015 17:00:00,286926.19,36862461902.23,32061471443.51,4800990458.72
12/11/2015 18:00:00,276185.66,40774370726.88,35620536020.14,5153834706.73
12/11/2015 19:00:00,265697.4,42809993616.41,37323128407.33,5486865209.08
12/11/2015 20:00:00,237668.33,44369009365.43,38620739624.71,5748269740.72
12/11/2015 21:00:00,194598.78,43724754609.35,38026916943.61,5697837665.75
12/11/2015 22:00:00,153377.68,43738397670.21,38213235826.49,5525161843.72
12/11/2015 23:00:00,114994.27,42503037547.65,37426901362.79,5076136184.85
12/12/2015,76739.93,36312224276.54,32249255093.26,4062969183.28
12/12/2015 01:00:00,42481.48,24593857533.43,21971248328.07,2622609205.35
12/12/2015 02:00:00,22220.63,14662230150.25,13095347252.9,1566882897.35
12/12/2015 03:00:00,11105.41,8453478844.36,7506206375.26,947272469.1
12/12/2015 04:00:00,6109.99,5470776819.41,4828410546.51,642366272.9
12/12/2015 05:00:00,4689.33,4475428866.03,3934280786.84,541148079.19
12/12/2015 06:00:00,7556.61,6086052570.19,5358609250.56,727443319.63
12/12/2015 07:00:00,22475.14,11901507402.61,10534611352.49,1366896050.12
12/12/2015 08:00:00,55069.18,19132578700.12,16942003196.5,2190575503.62
12/12/2015 09:00:00,99565.57,24427432546.19,21627948561.54,2799483984.65
12/12/2015 10:00:00,173888.21,28904489963.87,25418228665.13,3486261298.74
12/12/2015 11:00:00,234746.55,30728107349.47,26826258621.65,3901848727.82
12/12/2015 12:00:00,270318.25,32480065454.55,28246593629.66,4233471824.89
12/12/2015 13:00:00,266271.47,33490766925.91,29076804087.17,4413962838.74
12/12/2015 14:00:00,247204.58,33953862217.1,29468669029.77,4485193187.33
12/12/2015 15:00:00,248564.54,34694375030.58,30091311259.83,4603063770.76
12/12/2015 16:00:00,250388.82,35206370464.18,30498616656.84,4707753807.34
12/12/2015 17:00:00,245643.18,36920456703.15,31969220128.12,4951236575.02
12/12/2015 18:00:00,234276.71,39182266850.66,33952799882.57,5229466968.09
12/12/2015 19:00:00,220917.45,41883443194.07,36307393970.04,5576049224.02
12/12/2015 20:00:00,201550.06,43420258924.22,37559776132.02,5860482792.21
12/12/2015 21:00:00,176385.02,44236471114.98,38404401951.51,5832069163.46
12/12/2015 22:00:00,147522.2,44426933214.25,38640959145.76,5785974068.5
12/12/2015 23:00:00,113969.53,42978124214.48,37615842486.19,5362281728.29
12/13/2015,78742.54,37914052758.35,33484038147.53,4430014610.82
12/13/2015 01:00:00,47442.59,27315568613.09,24254261857.35,3061306755.74
12/13/2015 02:00:00,26823.67,17644400363.94,15710695798.75,1933704565.19
12/13/2015 03:00:00,13910.98,10356477292.38,9202069201.53,1154408090.85
12/13/2015 04:00:00,7579.05,6328921451.96,5588244266.55,740677185.41
12/13/2015 05:00:00,5282.23,4456009070.25,3900154270.93,555854799.32
12/13/2015 06:00:00,6234.91,5133740321.76,4500033699.9,633706621.86
12/13/2015 07:00:00,13635.5,9083098988.74,8023808749.85,1059290238.89
12/13/2015 08:00:00,30742.95,16040351435.69,14244442038.44,1795909397.26
12/13/2015 09:00:00,56858.23,23088615390.71,20529844144.57,2558771246.13
12/13/2015 10:00:00,114390.13,28771489317.32,25392947970.19,3378541347.13
12/13/2015 11:00:00,170919.33,31447577999.55,27488556711.11,3959021288.45
12/13/2015 12:00:00,210460.4,33133681947.12,28782974048.56,4350707898.56
12/13/2015 13:00:00,219831.92,34318229977.33,29735422287.94,4582807689.4
12/13/2015 14:00:00,210546.32,34717999681.56,30013057504.5,4704942177.06
12/13/2015 15:00:00,214344.58,35188624497.29,30371637593.03,4816986904.26
12/13/2015 16:00:00,212387.36,35588874614.47,30745315196.64,4843559417.83
12/13/2015 17:00:00,209938.38,37265805287.63,32226454807.25,5039350480.38
12/13/2015 18:00:00,207344.06,39128787229.15,33875341962.96,5253445266.19
12/13/2015 19:00:00,206850.85,41560870220.43,35766315107.75,5794555112.68
12/13/2015 20:00:00,194474.28,43170824365.48,37115711729.19,6055112636.29
12/13/2015 21:00:00,175954.45,42303977060.71,36642087189.53,5661889871.19
12/13/2015 22:00:00,145882.99,41813638984.54,36341940435.81,5471698548.73
12/13/2015 23:00:00,109662.18,38818476718.67,33968599197.64,4849877521.03
12/14/2015,72301.3,31210533926.14,27562634175.55,3647899750.6
12/14/2015 01:00:00,38778.6,19997666216.12,17768932471.92,2228733744.2
12/14/2015 02:00:00,18942.14,11586506435.18,10290100548.85,1296405886.33
12/14/2015 03:00:00,9201.35,6789406089.25,5990586344.49,798819744.76
12/14/2015 04:00:00,4977.05,4397404541.86,3858126980.32,539277561.53
12/14/2015 05:00:00,4189.26,3563633117.47,3097029303.54,466603813.93
12/14/2015 06:00:00,9684.26,5711298156.46,4948688350.96,762609805.5
12/14/2015 07:00:00,33756.97,12780945480.13,11091987318.02,1688958162.11
12/14/2015 08:00:00,76745.18,18539105281.5,16079546758.08,2459558523.42
12/14/2015 09:00:00,141721.37,21929881821.14,18951885346.66,2977996474.48
12/14/2015 10:00:00,216418.71,25118301357.18,21667876476.11,3450424881.07
12/14/2015 11:00:00,266964.39,26390858945.33,22710282390.69,3680576554.64
12/14/2015 12:00:00,292890.18,28518454461.02,24494616400.4,4023838060.61
12/14/2015 13:00:00,288239.57,29858787418.7,25682690192.38,4176097226.32
12/14/2015 14:00:00,271584.03,30277361572.13,26046352301.15,4231009270.98
12/14/2015 15:00:00,286797.69,30319980651.07,26055694915.55,4264285735.52
12/14/2015 16:00:00,301312.57,29018258924.44,24921784560.96,4096474363.48
12/14/2015 17:00:00,293458.53,33292259023.31,28681401172.27,4610857851.04
12/14/2015 18:00:00,279952.09,36648909729.85,31715748279.71,4933161450.14
12/14/2015 19:00:00,275814.86,38746861570.57,33479774552.18,5267087018.39
12/14/2015 20:00:00,233250.8,41672337361.29,35792223668.41,5880113692.87
12/14/2015 21:00:00,189695.82,42623583651.12,36651271665.61,5972311985.51
12/14/2015 22:00:00,166477.78,41093262567.44,35677970854.26,5415291713.18
12/14/2015 23:00:00,117790.36,38568783668.86,33797563103.31,4771220565.55
12/15/2015,75014.49,30965810601.12,27375711229.74,3590099371.38
12/15/2015 01:00:00,37927.49,19650158384,17469532422.61,2180625961.39
12/15/2015 02:00:00,17752.04,10569985316.2,9388391538.8,1181593777.4
12/15/2015 03:00:00,8755.55,6859319269.16,6066901849.56,792417419.6
12/15/2015 04:00:00,4727.2,4542922895.21,3993466656.14,549456239.08
12/15/2015 05:00:00,4040.01,3894896040.01,3391739144.32,503156895.69
12/15/2015 06:00:00,9625.39,6261865697.84,5455131414.64,806734283.2
12/15/2015 07:00:00,34333.08,14006542751.29,12206066133.1,1800476618.19
12/15/2015 08:00:00,78425.21,20363453588.41,17751453993.4,2611999595.01
12/15/2015 09:00:00,144177.11,23397618352.63,20316268266.01,3081350086.62
12/15/2015 10:00:00,217377.33,26699524735.89,23117242396.36,3582282339.54
12/15/2015 11:00:00,262025.51,27952440879.24,24155781024.8,3796659854.44
12/15/2015 12:00:00,286436.71,29685584337.31,25623698631.13,4061885706.18
12/15/2015 13:00:00,280754.08,30496867855.74,26314110647.9,4182757207.85
12/15/2015 14:00:00,264084.8,29921635714.66,25813260563.03,4108375151.63
12/15/2015 15:00:00,279079.55,31225177840.01,26957866128.83,4267311711.17
12/15/2015 16:00:00,295055.3,32015990346.77,27581905788.64,4434084558.13
12/15/2015 17:00:00,288160.85,33848639004.44,29244808160.74,4603830843.7
12/15/2015 18:00:00,275838.02,36934070200.86,32009480902.69,4924589298.16
12/15/2015 19:00:00,271215.22,38915198119,33760672665.66,5154525453.34
12/15/2015 20:00:00,246461.28,40297303746.67,34940069529.24,5357234217.43
12/15/2015 21:00:00,208727.37,41445369667.26,36014991001.27,5430378665.99
12/15/2015 22:00:00,165769.12,41580664601.56,36225370742.15,5355293859.41
12/15/2015 23:00:00,115568.63,37564556681.78,32950296978.36,4614259703.42
12/16/2015,73540.07,30318052940.53,26831171807.49,3486881133.04
12/16/2015 01:00:00,38259.16,19467285080.48,17322227377.67,2145057702.81
12/16/2015 02:00:00,18272.49,11252302025.75,10006788370.66,1245513655.08
12/16/2015 03:00:00,8870.85,6876107214.14,6083625106.77,792482107.37
12/16/2015 04:00:00,4956.37,4554195116.62,3994064867.65,560130248.97
12/16/2015 05:00:00,4138.49,3859680439.67,3351196953.66,508483486.01
12/16/2015 06:00:00,9496.47,6026477380.38,5231565344.45,794912035.93
12/16/2015 07:00:00,33510.94,13601792283.25,11835443611.19,1766348672.07
12/16/2015 08:00:00,76637.92,19615087151.82,17068036698.91,2547050452.91
12/16/2015 09:00:00,140560.99,22741936371.45,19728308646.46,3013627724.99
12/16/2015 10:00:00,213826.99,26047836838.89,22527317150.16,3520519688.73
12/16/2015 11:00:00,262554.71,27497274345.47,23704103178.28,3793171167.19
12/16/2015 12:00:00,283234.07,28930273685.76,24883636892.41,4046636793.35
12/16/2015 13:00:00,277054.27,30214930815.18,26026022385.65,4188908429.53
12/16/2015 14:00:00,259722.46,30116309128.81,25911011591.71,4205297537.1
12/16/2015 15:00:00,275592.57,31514580487.7,27133036317.14,4381544170.56
12/16/2015 16:00:00,290400.36,31832487144.2,27360068933.61,4472418210.59
12/16/2015 17:00:00,285438.07,33791619501.69,29148729760.56,4642889741.13
12/16/2015 18:00:00,274655.1,36486305453.97,31572101696.5,4914203757.48
12/16/2015 19:00:00,271520.45,38585586472.08,33422283606.09,5163302865.99
12/16/2015 20:00:00,248470.99,39868749432.16,34510595860.26,5358153571.9
12/16/2015 21:00:00,200836.08,40265470385.04,34911530763.96,5353939621.07
12/16/2015 22:00:00,160288.47,39310075313,34124842768.03,5185232544.97
12/16/2015 23:00:00,113706.58,37132690881.32,32531323300.3,4601367581.02
12/17/2015,76693.17,31494324305.96,27867670624.35,3626653681.61
12/17/2015 01:00:00,39457.82,19729205277.27,17552849146.93,2176356130.34
12/17/2015 02:00:00,18851.86,11563797103.74,10283087906.39,1280709197.35
12/17/2015 03:00:00,8909.61,7140707844.53,6308713530.82,831994313.71
12/17/2015 04:00:00,4913.89,4746904014.69,4165673787.28,581230227.41
12/17/2015 05:00:00,4236.75,3876497706.64,3375330076.58,501167630.06
12/17/2015 06:00:00,9548.12,6071811805.83,5276898732.04,794913073.79
12/17/2015 07:00:00,33208.5,13787881126.99,12017167705.26,1770713421.73
12/17/2015 08:00:00,75521.06,19934089440.76,17368533177.73,2565556263.03
12/17/2015 09:00:00,138691.56,23402613199.43,20313704260.43,3088908939
12/17/2015 10:00:00,211401.22,27012879624.95,23395567995.38,3617311629.57
12/17/2015 11:00:00,260164.06,27796326595.04,23973240616.17,3823085978.87
12/17/2015 12:00:00,281423.67,29463889875.08,25379104099.35,4084785775.73
12/17/2015 13:00:00,277109.98,30623494681.28,26379024255,4244470426.28
12/17/2015 14:00:00,260372.39,27301509409.14,23505027856.94,3796481552.2
12/17/2015 15:00:00,275298.42,30728701054.79,26414019193.62,4314681861.17
12/17/2015 16:00:00,287910.26,31940510916.18,27467002219.88,4473508696.3
12/17/2015 17:00:00,282101.79,33638274490.63,29007280187.45,4630994303.18
